,Name,Date,Time,Category,SubCategory,Max,Min,SalesStart,SalesEnd,Status,City,State,Latitude,Longitude,Description,Currency,URL,ID,Venues
574,Arizona Diamondbacks vs. Los Angeles Dodgers,2024-05-01,18:40:00,Baseball,MLB,365.0,35.0,2024-02-26 16:00:00,2024-05-02 01:40:00,onsale,Phoenix,Arizona,33.444799,-112.066662,N/A,USD,https://www.ticketmaster.com/arizona-diamondbacks-vs-los-angeles-dodgers-phoenix-arizona-05-01-2024/event/190060374F830979,1kk8vOuVGA2OYPy,Chase Field
575,New York Yankees vs. St. Louis Cardinals,2024-08-31,13:05:00,Baseball,MLB,400.0,30.0,2023-09-13 14:00:00,2024-08-31 17:05:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/new-york-yankees-vs-st-louis-bronx-new-york-08-31-2024/event/1D005F26CC494DBE,G5vVZ9whG3fUX,Yankee Stadium
576,San Jose Barracuda vs. Tucson Roadrunners,2024-03-24,15:00:00,Hockey,AHL,64.0,15.0,2023-09-07 18:30:00,2024-03-24 23:00:00,onsale,San Jose,California,37.319544,-121.865265,N/A,USD,https://www.ticketmaster.com/san-jose-barracuda-vs-tucson-roadrunners-san-jose-california-03-24-2024/event/1C005EEEDA528E2A,G5vYZ9mDQfIzn,Tech CU Arena
577,"Always & Forever Tour - The Chi-Lites, The Spinners, The Manhattans",2024-03-02,18:30:00,R&B,R&B,189.0,29.0,2023-12-15 17:00:00,2024-03-03 03:30:00,cancelled,Glendale,Arizona,33.531484,-112.26167,N/A,USD,https://www.ticketmaster.com/always-forever-tour-the-chilites-the-glendale-arizona-03-02-2024/event/19005F88B8702D91,G5v0Z9zxzjeUo,Desert Diamond Arena
578,New York Yankees v. Los Angeles Dodgers	* Premium Seating *,2024-06-08,19:35:00,Baseball,MLB,1725.0,550.0,2023-09-13 14:00:00,2024-06-08 23:35:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/new-york-yankees-v-los-angeles-bronx-new-york-06-08-2024/event/1D005F26C5104896,G5vVZ9whA77xp,Yankee Stadium
579,Tucson Roadrunners vs. San Diego Gulls,2024-03-30,19:00:00,Hockey,AHL,79.0,19.0,2023-09-05 17:00:00,2024-03-31 02:00:00,onsale,Tucson,Arizona,32.21759,-110.974958,N/A,USD,https://www.ticketmaster.com/tucson-roadrunners-vs-san-diego-gulls-tucson-arizona-03-30-2024/event/19005F0BA2BD263A,G5v0Z9YmxR3bB,Tucson Arena
580,Seattle Mariners vs. New York Yankees,2024-09-18,18:40:00,Baseball,MLB,550.0,15.0,2023-11-21 18:00:00,2024-09-19 03:40:00,onsale,Seattle,Washington,47.590333,-122.33285,N/A,USD,https://www.ticketmaster.com/seattle-mariners-vs-new-york-yankees-seattle-washington-09-18-2024/event/0F005F5BA3C02E1C,vvG1HZ9gmNYezj,T-Mobile Park
581,"Always & Forever - The Chi-Lites, The Spinners, The Stylistics & More!",2024-03-09,18:30:00,R&B,R&B,189.0,29.0,2023-12-15 18:00:00,2024-03-10 04:30:00,cancelled,Stockton,California,37.95695,-121.295675,N/A,USD,https://www.ticketmaster.com/always-forever-the-chilites-the-spinners-stockton-california-03-09-2024/event/1C005F88979B209E,G5vYZ9zx9Jwer,Adventist Health Arena
582,New York Yankees vs. Tampa Bay Rays,2024-07-21,13:35:00,Baseball,MLB,390.0,20.0,2023-09-13 14:00:00,2024-07-21 17:35:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/new-york-yankees-vs-tampa-bay-bronx-new-york-07-21-2024/event/1D005F26CC314D64,G5vVZ9whGGfg0,Yankee Stadium
583,Hamilton (Touring),2024-03-24,19:00:00,Theatre,Musical,169.0,39.0,2023-11-09 17:00:00,2024-03-24 23:00:00,onsale,Miami,Florida,25.78802183,-80.18949825,N/A,USD,https://www.ticketmaster.com/hamilton-touring-miami-florida-03-24-2024/event/0D005F52D7ED186B,vvG1VZ9g59Do-l,Ziff Ballet Opera House at the Adrienne Arsht Center 
584,Hamilton (Touring),2024-07-21,18:30:00,Theatre,Musical,179.0,39.0,2023-12-11 16:00:00,2024-07-22 00:30:00,onsale,Tempe,Arizona,33.4170454,-111.9399956,"A revolutionary story of passion, unstoppable ambition, and the dawn of a new nation. HAMILTON is the epic saga that follows the rise of Founding Father Alexander Hamilton as he fights for honor, love, and a legacy that would shape the course of a nation. Based on Ron Chernow's acclaimed biography and set to a score that blends hip-hop, jazz, R&B, and Broadway, HAMILTON has had a profound impact on culture, politics, and education. HAMILTON features book, music, and lyrics by Lin-Manuel Miranda, direction by Thomas Kail, choreography by Andy Blankenbuehler, and musical supervision and orchestrations by Alex Lacamoire. In addition to its 11 Tony Awards, it has won Grammy, Olivier Awards, the Pulitzer Prize for Drama, and an unprecedented special citation from the Kennedy Center Honors.",USD,https://www.ticketmaster.com/hamilton-touring-tempe-arizona-07-21-2024/event/19005F7699241403,G5v0Z9MQ_av8d,ASU Gammage
585,Hamilton (Touring),2024-05-21,19:30:00,Theatre,Musical,199.0,39.0,2024-02-08 16:00:00,2024-05-22 00:30:00,onsale,Dallas,Texas,32.79082489,-96.79801941,"A revolutionary story of passion, unstoppable ambition, and the dawn of a new nation. HAMILTON is the epic saga that follows the rise of Founding Father Alexander Hamilton as he fights for honor, love, and a legacy that would shape the course of a nation. Based on Ron Chernow's acclaimed biography and set to a score that blends hip-hop, jazz, R&B, and Broadway,, HAMILTON has had a profound impact on culture, politics, and education. HAMILTON features book, music, and lyrics by Lin-Manuel Miranda, direction by Thomas Kail, choreography by Andy Blankenbuehler, and musical supervision and orchestrations by Alex Lacamoire. In addition to its 11 Tony Awards, it has won Grammy, Olivier Awards, the Pulitzer Prize for Drama, and an unprecedented special citation from the Kennedy Center Honors.",USD,https://www.ticketmaster.com/hamilton-touring-dallas-texas-05-21-2024/event/0C005F7CC5662E93,vvG1YZ9MSA_xBK,Margot and Bill Winspear Opera House
586,Masters,2024-04-08,08:00:00,Golf,PGA Tour,N/A,N/A,1900-01-01 06:00:00,2024-04-08 12:00:00,onsale,Augusta,Georgia,33.4753,-82.015404,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1Ad-t-0,Z7r9jZ1Ad-t-0,Augusta National Golf Course
587,Boston Red Sox vs. New York Yankees,2024-06-14,19:10:00,Baseball,MLB,N/A,N/A,1900-01-01 06:00:00,2024-06-14 23:10:00,onsale,Boston,Massachusetts,42.346901,-71.102501,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1AdPfOV,Z7r9jZ1AdPfOV,Fenway Park
588,Hamilton (Touring),2024-03-23,20:00:00,Theatre,Musical,229.0,49.0,2023-11-09 17:00:00,2024-03-24 00:00:00,onsale,Miami,Florida,25.78802183,-80.18949825,N/A,USD,https://www.ticketmaster.com/hamilton-touring-miami-florida-03-23-2024/event/0D005F52D7E81866,vvG1VZ9g59Bv-J,Ziff Ballet Opera House at the Adrienne Arsht Center 
589,Colorado Rockies vs. Los Angeles Dodgers,2024-09-28,18:10:00,Baseball,MLB,310.0,12.0,2024-01-17 17:00:00,2024-09-29 01:10:00,onsale,Denver,Colorado,39.7564355,-104.9942814,N/A,USD,https://www.ticketmaster.com/colorado-rockies-vs-los-angeles-dodgers-denver-colorado-09-28-2024/event/1E005F54A90F205F,G5vzZ9g3tdwvL,Coors Field
590,New York Yankees v. Los Angeles Dodgers	* Premium Seating *,2024-06-07,19:05:00,Baseball,MLB,1725.0,500.0,2023-09-13 14:00:00,2024-06-07 23:05:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/new-york-yankees-v-los-angeles-bronx-new-york-06-07-2024/event/1D005F26C50F4892,G5vVZ9whAdVx3,Yankee Stadium
591,New York Yankees Pinstripe Pass,2024-03-16,13:05:00,Baseball,MLB,50.0,50.0,2023-10-25 14:00:00,2024-03-16 18:05:00,onsale,Tampa,Florida,27.98008,-82.507423,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, and/or George M Steinbrenner Field, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 103 to behind home plate to Section 118. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/new-york-yankees-pinstripe-pass-tampa-florida-03-16-2024/event/0D005F4DB67A15BF,vvG1VZ9VUUr-pT,George Steinbrenner Field
592,SHANIA TWAIN - COME ON OVER The Las Vegas Residency - All The Hits!,2024-11-29,20:00:00,Country,Country,452.0,100.0,2023-08-21 17:00:00,2024-11-30 05:00:00,onsale,Las Vegas,Nevada,36.10961689,-115.17247058,N/A,USD,https://www.ticketmaster.com/shania-twain-come-on-over-the-las-vegas-nevada-11-29-2024/event/39005F0AC9811975,G5d0Z9YlaOoPg,Bakkt Theater at Planet Hollywood
593,Hamilton (Touring),2024-03-14,20:00:00,Theatre,Musical,209.0,49.0,2023-11-09 17:00:00,2024-03-15 00:00:00,onsale,Miami,Florida,25.78802183,-80.18949825,N/A,USD,https://www.ticketmaster.com/hamilton-touring-miami-florida-03-14-2024/event/0D005F52D7D01845,vvG1VZ9g59Vv-A,Ziff Ballet Opera House at the Adrienne Arsht Center 
