,Name,Date,Time,Category,SubCategory,Max,Min,SalesStart,SalesEnd,Status,City,State,Latitude,Longitude,Description,Currency,URL,ID,Venues
393,Hamilton (Touring),2024-05-25,13:30:00,Theatre,Musical,249.0,39.0,2024-02-08 16:00:00,2024-05-25 18:30:00,onsale,Dallas,Texas,32.79082489,-96.79801941,"A revolutionary story of passion, unstoppable ambition, and the dawn of a new nation. HAMILTON is the epic saga that follows the rise of Founding Father Alexander Hamilton as he fights for honor, love, and a legacy that would shape the course of a nation. Based on Ron Chernow's acclaimed biography and set to a score that blends hip-hop, jazz, R&B, and Broadway,, HAMILTON has had a profound impact on culture, politics, and education. HAMILTON features book, music, and lyrics by Lin-Manuel Miranda, direction by Thomas Kail, choreography by Andy Blankenbuehler, and musical supervision and orchestrations by Alex Lacamoire. In addition to its 11 Tony Awards, it has won Grammy, Olivier Awards, the Pulitzer Prize for Drama, and an unprecedented special citation from the Kennedy Center Honors.",USD,https://www.ticketmaster.com/hamilton-touring-dallas-texas-05-25-2024/event/0C005F7CC5712EB3,vvG1YZ9MSAj3BS,N/A
394,Disney On Ice presents Find Your Hero,2024-04-05,19:00:00,Ice Shows,Ice Shows,95.28,25.47,2023-10-17 14:00:00,2024-04-06 01:00:00,onsale,Louisville,Kentucky,38.25713,-85.753958,"Discover the hero inside us all when Disney On Ice returns with the magical adventures of favorite Disney stars brought to life like never before. Step inside the music and magic of Encanto with Mirabel and her family as they learn that everyone has a special gift. Sail away with Moana and Maui on their brave journey across the ocean to return the heart of Te Fiti. Join Anna and Elsa on their quest to protect their kingdom. Be inspired by the Disney Princesses with stories of courage, determination and kindness as you swim under the sea with Ariel, explore an enchanted castle with Belle, and belt out your dreams with Rapunzel. Hosted by Mickey and Minnie, experience world-class ice skating, iconic music, and stunning costumes that will make Disney On Ice presents Find Your Hero an experience the whole family will treasure forever. *Note: Costumes not permitted for guests 14 years & older. Visit DisneyOnIce.com for more information.",USD,https://www.ticketmaster.com/disney-on-ice-presents-find-your-louisville-kentucky-04-05-2024/event/16005F16C45F2FA4,G5vbZ9sh79wX0,N/A
395,Los Angeles Kings vs. Chicago Blackhawks,2024-03-19,19:00:00,Hockey,NHL,0.0,0.0,1900-01-01 18:00:00,2024-03-20 02:00:00,onsale,Los Angeles,California,34.053101,-118.2649,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1AdPZpF,Z7r9jZ1AdPZpF,N/A
396,San Francisco Giants vs. Los Angeles Dodgers,2024-03-07,19:05:00,Baseball,MLB,0.0,0.0,1900-01-01 06:00:00,2024-03-08 02:05:00,onsale,Scottsdale,Arizona,33.494499,-111.916603,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1AdJ6aP,Z7r9jZ1AdJ6aP,N/A
397,The Spinners,2024-04-19,20:00:00,R&B,R&B,65.0,55.0,2024-02-23 18:00:00,2024-04-20 05:00:00,onsale,Tulalip,Washington,48.08840409,-122.18574442,Must be 21+ with Valid ID to attend show.,USD,https://www.ticketmaster.com/the-spinners-tulalip-washington-04-19-2024/event/0F00603A7ED90E1A,vvG1HZbdtXU8zQ,N/A
398,Arizona Coyotes vs. Edmonton Oilers,2024-04-17,19:00:00,Hockey,NHL,998.0,150.0,2023-08-11 17:00:00,2024-04-18 02:00:00,onsale,Tempe,Arizona,33.42535353,-111.92926329,"Please note the following for Arizona Coyotes games at Mullett Arena: - The NHL has a NO BAG POLICY. Only small clutches are allowed. Each guest may carry a small clutch/purse no larger than 4.5 inches x 6.5 inches. All bags are subject to search. Other things to consider are no bags, backpacks, large purses, oversized tote bags, colored plastic bags, solid drawstring bags, fanny packs, camera bags, binocular cases, mesh bags or reusable grocery bags are allowed. The arena does NOT have a check-in location for prohibited items. Medical bags and diaper bags are permitted and subject to a thorough search. - Mullett Arena is a CASHLESS Venue. Cash will not be accepted. - Sections 114, 115, 116, and 117 DO NOT have seat backs. - The advance price for parking is $30.00 and day of game parking is $40.00. - Tickets labeled with SRO are Standing Room Only tickets in an assigned section and do not have a physical seat.",USD,https://www.ticketmaster.com/arizona-coyotes-vs-edmonton-oilers-tempe-arizona-04-17-2024/event/19005EEA80300D44,G5v0Z9mnZGZg7,N/A
399,Hamilton (Touring),2024-05-09,13:30:00,Theatre,Musical,199.0,39.0,2024-02-08 16:00:00,2024-05-09 18:30:00,onsale,Dallas,Texas,32.79082489,-96.79801941,"A revolutionary story of passion, unstoppable ambition, and the dawn of a new nation. HAMILTON is the epic saga that follows the rise of Founding Father Alexander Hamilton as he fights for honor, love, and a legacy that would shape the course of a nation. Based on Ron Chernow's acclaimed biography and set to a score that blends hip-hop, jazz, R&B, and Broadway,, HAMILTON has had a profound impact on culture, politics, and education. HAMILTON features book, music, and lyrics by Lin-Manuel Miranda, direction by Thomas Kail, choreography by Andy Blankenbuehler, and musical supervision and orchestrations by Alex Lacamoire. In addition to its 11 Tony Awards, it has won Grammy, Olivier Awards, the Pulitzer Prize for Drama, and an unprecedented special citation from the Kennedy Center Honors.",USD,https://www.ticketmaster.com/hamilton-touring-dallas-texas-05-09-2024/event/0C005F7CC5362E00,vvG1YZ9MSAuxzZ,N/A
400,Hamilton (Touring),2024-07-02,19:30:00,Theatre,Musical,179.0,39.0,2023-12-11 16:00:00,2024-07-03 01:30:00,onsale,Tempe,Arizona,33.4170454,-111.9399956,"HAMILTON is the story of America then, told by America now. Featuring a score that blends hip-hop, jazz, R&B and Broadway, HAMILTON has taken the story of American founding father Alexander Hamilton and created a revolutionary moment in theatre-a musical that has had a profound impact on culture, politics, and education. With book, music, and lyrics by Lin-Manuel Miranda, direction by Thomas Kail, choreography by Andy Blankenbuehler, and musical supervision and orchestrations by Alex Lacamoire, HAMILTON is based on Ron Chernow's acclaimed biography. It has won Tony, Grammy, and Olivier Awards, the Pulitzer Prize for Drama, and an unprecedented special citation from the Kennedy Center Honors.",USD,https://www.ticketmaster.com/hamilton-touring-tempe-arizona-07-02-2024/event/19005F76978A1226,G5v0Z9MQ9x-FJ,N/A
401,SHANIA TWAIN - COME ON OVER The Las Vegas Residency - All The Hits!,2024-08-23,20:00:00,Country,Country,452.0,100.0,2023-08-21 17:00:00,2024-08-24 04:00:00,onsale,Las Vegas,Nevada,36.10961689,-115.17247058,N/A,USD,https://www.ticketmaster.com/shania-twain-come-on-over-the-las-vegas-nevada-08-23-2024/event/39005F0AC96B1959,G5d0Z9YlaQsP_,N/A
402,New York Yankees vs. Houston Astros,2024-05-09,17:05:00,Baseball,MLB,390.0,20.0,2023-09-13 14:00:00,2024-05-09 21:05:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/new-york-yankees-vs-houston-astros-bronx-new-york-05-09-2024/event/1D005F26CC144C38,G5vVZ9whGA7Yz,N/A
403,Hamilton,2024-04-14,19:30:00,Theatre,Musical,0.0,0.0,1900-01-01 18:00:00,2024-04-14 23:30:00,onsale,West Palm Beach,Florida,26.7174,-80.069504,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1Ad-Ao8,Z7r9jZ1Ad-Ao8,N/A
404,Disney On Ice presents Find Your Hero,2024-04-14,14:00:00,Ice Shows,Ice Shows,95.0,20.0,2023-10-24 15:00:00,2024-04-14 18:00:00,onsale,North Little Rock,Arkansas,34.754941,-92.264314,"Discover the hero inside us all when Disney On Ice returns with the magical adventures of favorite Disney stars brought to life like never before. Step inside the music and magic of Encanto with Mirabel and her family as they learn that everyone has a special gift. Sail away with Moana and Maui on their brave journey across the ocean to return the heart of Te Fiti. Join Anna and Elsa on their quest to protect their kingdom. Be inspired by the Disney Princesses with stories of courage, determination and kindness as you swim under the sea with Ariel, explore an enchanted castle with Belle, and belt out your dreams with Rapunzel. Hosted by Mickey and Minnie, experience world-class ice skating, iconic music, and stunning costumes that will make Disney On Ice presents Find Your Hero an experience the whole family will treasure forever. *Note: Costumes not permitted for guests 14 years & older. Visit DisneyOnIce.com for more information.",USD,https://www.ticketmaster.com/disney-on-ice-presents-find-your-north-little-rock-arkansas-04-14-2024/event/1B005F33CE814058,G5viZ9S2COfvb,N/A
405,Chicago Cubs vs. New York Yankees,2024-09-06,13:20:00,Baseball,MLB,0.0,0.0,1900-01-01 06:00:00,2024-09-06 18:20:00,onsale,Chicago,Illinois,41.954102,-87.6605,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1AdPfJZ,Z7r9jZ1AdPfJZ,N/A
406,Colorado Rockies vs. Los Angeles Dodgers,2024-06-17,18:40:00,Baseball,MLB,310.0,12.0,2024-01-17 17:00:00,2024-06-18 01:40:00,onsale,Denver,Colorado,39.7564355,-104.9942814,N/A,USD,https://www.ticketmaster.com/colorado-rockies-vs-los-angeles-dodgers-denver-colorado-06-17-2024/event/1E005F54A8351EEB,G5vzZ9g3IuoDl,N/A
407,New York Yankees vs. Tampa Bay Rays,2024-07-19,19:05:00,Baseball,MLB,400.0,25.0,2023-09-13 14:00:00,2024-07-19 23:05:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/new-york-yankees-vs-tampa-bay-bronx-new-york-07-19-2024/event/1D005F26CC2E4D0F,G5vVZ9whG50V2,N/A
408,Hamilton (Touring),2024-06-01,13:30:00,Theatre,Musical,249.0,39.0,2024-02-08 16:00:00,2024-06-01 18:30:00,onsale,Dallas,Texas,32.79082489,-96.79801941,"A revolutionary story of passion, unstoppable ambition, and the dawn of a new nation. HAMILTON is the epic saga that follows the rise of Founding Father Alexander Hamilton as he fights for honor, love, and a legacy that would shape the course of a nation. Based on Ron Chernow's acclaimed biography and set to a score that blends hip-hop, jazz, R&B, and Broadway,, HAMILTON has had a profound impact on culture, politics, and education. HAMILTON features book, music, and lyrics by Lin-Manuel Miranda, direction by Thomas Kail, choreography by Andy Blankenbuehler, and musical supervision and orchestrations by Alex Lacamoire. In addition to its 11 Tony Awards, it has won Grammy, Olivier Awards, the Pulitzer Prize for Drama, and an unprecedented special citation from the Kennedy Center Honors.",USD,https://www.ticketmaster.com/hamilton-touring-dallas-texas-06-01-2024/event/0C005F7CC58D2EF6,vvG1YZ9MSAN3DU,N/A
409,Los Angeles Dodgers vs. Cincinnati Reds,2024-03-08,18:05:00,Baseball,MLB,0.0,0.0,1900-01-01 18:00:00,2024-03-09 01:05:00,onsale,Glendale,Arizona,33.537399,-112.295502,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1A7ZSQA,Z7r9jZ1A7ZSQA,N/A
410,Hamilton (Touring),2024-05-26,13:00:00,Theatre,Musical,249.0,39.0,2024-02-08 16:00:00,2024-05-26 18:00:00,onsale,Dallas,Texas,32.79082489,-96.79801941,"A revolutionary story of passion, unstoppable ambition, and the dawn of a new nation. HAMILTON is the epic saga that follows the rise of Founding Father Alexander Hamilton as he fights for honor, love, and a legacy that would shape the course of a nation. Based on Ron Chernow's acclaimed biography and set to a score that blends hip-hop, jazz, R&B, and Broadway,, HAMILTON has had a profound impact on culture, politics, and education. HAMILTON features book, music, and lyrics by Lin-Manuel Miranda, direction by Thomas Kail, choreography by Andy Blankenbuehler, and musical supervision and orchestrations by Alex Lacamoire. In addition to its 11 Tony Awards, it has won Grammy, Olivier Awards, the Pulitzer Prize for Drama, and an unprecedented special citation from the Kennedy Center Honors.",USD,https://www.ticketmaster.com/hamilton-touring-dallas-texas-05-26-2024/event/0C005F7CC5762EC5,vvG1YZ9MSAqxDA,N/A
411,San Francisco Giants vs. Los Angeles Dodgers,2024-05-13,18:45:00,Baseball,MLB,0.0,0.0,1900-01-01 18:00:00,2024-05-14 01:45:00,onsale,San Francisco,California,37.7757,-122.395203,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1AdP_3d,Z7r9jZ1AdP_3d,N/A
412,New York Yankees vs. Atlanta Braves,2024-06-21,19:05:00,Baseball,MLB,400.0,35.0,2023-09-13 14:00:00,2024-06-21 23:05:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/new-york-yankees-vs-atlanta-braves-bronx-new-york-06-21-2024/event/1D005F26CC254CB5,G5vVZ9whGafwg,N/A
413,Hamilton,2024-04-28,19:00:00,Theatre,Musical,0.0,0.0,2023-12-05 15:00:00,2024-04-28 23:00:00,onsale,Fort Myers,Florida,26.554899,-81.900101,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1A7787Z,Z7r9jZ1A7787Z,N/A
414,Philadelphia Phillies vs. New York Yankees,2024-07-29,18:40:00,Baseball,MLB,0.0,0.0,1900-01-01 18:00:00,2024-07-29 22:40:00,onsale,Philadelphia,Pennsylvania,39.910999,-75.153397,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1AdP_8x,Z7r9jZ1AdP_8x,N/A
415,Disney On Ice presents Find Your Hero,2024-03-29,19:00:00,Ice Shows,Ice Shows,90.0,15.0,2023-10-24 14:00:00,2024-03-30 01:00:00,onsale,Jacksonville,Florida,30.325811,-81.645058,"Discover the hero inside us all when Disney On Ice returns with the magical adventures of favorite Disney stars brought to life like never before. Step inside the music and magic of Encanto with Mirabel and her family as they learn that everyone has a special gift. Sail away with Moana and Maui on their brave journey across the ocean to return the heart of Te Fiti. Join Anna and Elsa on their quest to protect their kingdom. Be inspired by the Disney Princesses with stories of courage, determination and kindness as you swim under the sea with Ariel, explore an enchanted castle with Belle, and belt out your dreams with Rapunzel. Hosted by Mickey and Minnie, experience world-class ice skating, iconic music, and stunning costumes that will make Disney On Ice Presents Find Your Hero an experience the whole family will treasure forever. *Note: Costumes not permitted for guests 14 years & older. Visit DisneyOnIce.com for more information.",USD,https://www.ticketmaster.com/disney-on-ice-presents-find-your-jacksonville-florida-03-29-2024/event/22005F1FD6ECDB68,G5eFZ9sTpDucI,N/A
416,Disney On Ice presents Into the Magic,2024-03-16,11:00:00,Miscellaneous,Miscellaneous,0.0,0.0,1900-01-01 06:00:00,2024-03-16 15:00:00,onsale,Springfield,Massachusetts,42.102501,-72.591599,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1A77oZJ,Z7r9jZ1A77oZJ,N/A
